18915,1768,Mr. Larry Scott Jr.,2021-07-02,300.12,2
32177,1769,Eric Chavez,2018-04-10,621.17,14
20942,1770,Cameron Carlson,2022-10-30,349.03,16
14735,1771,Colin Ramirez,2019-10-10,1144.4,19
14207,1772,Shannon Wilson,2023-03-29,523.36,40
22785,1773,Jeffrey Hart,2020-02-03,347.87,4
25521,1774,Kelly Hall,2018-12-30,822.2,20
4030,1775,Thomas Morrow,2022-02-22,188.08,33
17387,1776,Molly Silva,2022-10-04,460.7,22
8876,1777,Patricia Wade,2020-11-19,630.67,11
15772,1778,Mary Trevino,2021-10-06,352.48,38
8498,1779,Yolanda Greene,2019-12-30,538.52,9
26485,1781,Robert Khan,2020-11-24,313.25,26
15327,1782,John Sims,2018-10-23,475.71,21
20903,1783,Tiffany Bell,2021-12-29,512.36,15
6224,1784,Shannon Johnson,2022-01-11,440,33
20595,1785,Billy Wright,2019-02-13,483.01,29
21523,1786,Stephanie Bautista,2020-12-12,928.48,17
3825,1787,Mark Braun,2023-02-04,189.1,9
27893,1788,Tracey Stewart,2018-12-25,34.32,26
11672,1789,Anthony Odonnell,2019-06-14,201.95,24
13574,1790,Jeffrey Rose,2021-03-13,728.29,15
6975,1791,Victoria Lopez,2020-01-22,136.64,29
20200,1792,Evan Martin,2020-04-15,719.06,31
30493,1793,Erin Zuniga,2023-01-31,539.25,38
7107,1794,James Jones,2020-02-26,511.56,36
27116,1795,Joshua Harris,2022-09-22,485.18,16
5295,1796,William Rodriguez,2021-01-12,306.72,21
4391,1797,Maria Sanchez,2022-04-18,149.58,33
14196,1798,Sara Oliver,2018-11-07,487.53,2
17175,1799,Benjamin Hernandez,2020-01-12,560.18,12
523,1801,Kelly Jensen,2019-07-26,807.77,1
29307,1802,Brandy Roberts,2020-03-22,538.57,40
19009,1803,Eric George,2018-11-21,126.05,32
18965,1804,Brett Stewart,2022-03-26,372.09,31
6652,1805,Jacob Welch,2022-04-13,1167.56,23
32952,1806,Timothy Hendrix,2018-06-29,509.13,2
17700,1807,Lisa Koch,2020-08-30,144.14,30
21593,1808,Melissa Sheppard,2019-05-16,946.42,11
23651,1809,Tina Burke,2021-01-10,662.88,25
5254,1810,David Thompson,2018-08-05,890.73,33
32206,1811,Edwin Bailey,2021-02-27,129.58,27
11768,1812,Michael Delgado,2018-09-03,501.04,28
6405,1813,Emily Ortiz,2023-02-25,221.93,2
14226,1814,Michael Lucas,2020-10-29,172.72,14
1562,1815,Janice Myers,2022-07-19,387.52,34
10531,1816,Gregg Collier,2018-02-23,681.93,40
4944,1817,James Myers,2019-12-15,535.77,29
3471,1818,Brandon Jackson,2020-05-30,1198.84,21
20022,1819,Lisa Smith,2019-04-30,195.48,40
1321,1821,Cynthia Allen,2021-12-11,40.83,30
15908,1822,Brett Campbell,2018-08-18,72.66,13
26,1823,Dustin Blackburn,2019-04-07,743.99,25
18515,1824,Debra Davis,2021-12-24,711.11,18
3914,1825,Lauren Duffy,2021-07-31,443.55,8
31308,1826,David Wheeler,2018-02-21,437.71,26
15126,1827,Barry Flowers,2019-08-30,409.6,18
13617,1828,Anthony Keith,2021-01-17,687.34,25
13621,1829,Holly Mccarthy,2022-04-07,646.57,38
5980,1830,Nicole Richardson,2020-01-16,455.2,28
24068,1831,David Harris,2020-01-11,71.23,38
20473,1832,John Jensen,2018-11-12,15.55,33
12122,1833,Nicole Stewart,2020-01-06,423.63,3
32524,1834,Heather Colon,2019-05-13,616.98,36
6132,1835,Danielle Jarvis,2019-04-06,30.21,38
31955,1836,Scott Roman,2020-10-16,683.43,28
19009,1837,Eric George,2021-05-24,382.1,26
15228,1838,Michael Sullivan,2021-01-03,491.54,3
26824,1839,Heather Sloan,2022-03-25,717.53,21
582,1841,Amanda Adams,2019-10-25,237.77,12
32350,1842,Robert Bennett,2022-09-08,82.77,31
32870,1843,Frank Miller,2023-02-02,703.4,28
4722,1844,Daniel Abbott,2019-06-19,169.24,4
1319,1845,Jay Allen,2021-10-03,89.08,19
15985,1846,Sandra Nash,2021-02-26,688.16,13
18299,1847,Jason Crawford,2021-03-04,119.72,40
22488,1848,Heather Harmon,2019-05-25,196.31,39
17585,1849,Carrie Hunter,2020-02-03,632.92,15
20658,1850,Michele Knight,2023-01-28,595.64,23
20033,1851,Alex Hart,2019-04-27,228.7,18
7643,1852,Gregory Frost,2021-03-20,91.65,21
17324,1853,Sean Roberts,2020-09-09,144.91,16
9974,1854,Courtney Jacobson,2021-05-07,760.3,5
15960,1855,Ashley Doyle,2021-10-11,298.31,14
21802,1856,Jennifer Aguilar,2021-06-15,783.75,28
8794,1857,Joy Mitchell,2021-05-11,153.51,33
336,1858,Dr. Joseph Wagner,2021-12-04,375.48,30
28268,1859,Mr. Michael Ray DDS,2023-04-13,721.14,31
19470,1861,David Griffith,2020-02-20,820.3,20
6347,1862,Deborah Allen,2021-08-24,107.7,20
22767,1863,Jared Cannon,2022-10-31,605.22,40
27491,1864,Mason Williams,2018-09-21,59,30
31543,1865,Barbara Kane,2019-05-21,501.85,16
18380,1866,Jessica Young,2018-04-16,6.62,28
20982,1867,Lisa Jordan,2020-02-17,608.49,20
29612,1868,April Lopez,2019-09-02,106.27,35
22474,1869,Bobby Cruz,2018-09-15,557.48,35
4945,1870,Karen Barnes,2022-11-22,352.22,11
23359,1871,Michelle Hodge,2023-02-26,717.19,1
3263,1872,Anthony Mercado,2021-05-29,194.49,8
6589,1873,Justin Anderson,2020-11-02,129.44,18
23338,1874,Beverly Miles,2018-07-07,594.99,18
11645,1875,David Solomon,2019-08-03,77.08,5
11716,1876,Jason Martin,2021-10-20,736.31,35
29382,1877,Katie Cline,2021-01-22,95.95,12
26742,1878,Rebecca Ford,2022-04-16,25.92,6
5090,1879,Barbara Edwards,2018-10-13,1058.71,23
22978,1881,Seth James,2019-08-11,798.94,22
4763,1882,Peter Watson,2021-03-14,909.43,11
27235,1883,Jessica Robertson,2019-11-07,174.32,25
28246,1884,Ashley Long,2018-01-29,987.57,19
27860,1885,Christopher Morris,2019-05-16,650.31,6
15775,1886,Cathy Preston,2023-04-18,679.78,23
8155,1887,Debra Lopez,2022-03-13,131.83,13
29865,1888,Brian Morris,2022-04-25,262.26,36
23153,1889,Jennifer Anderson,2020-08-02,342.74,11
22141,1890,Margaret Simpson,2018-12-07,693.57,11
6938,1891,Natasha Watts,2020-01-27,515.27,33
14841,1892,Ryan Thompson,2021-03-18,505.69,39
27601,1893,Jeremy Butler,2023-01-08,500.5,4
22045,1894,Kelsey Ramos,2021-10-22,498.57,31
30359,1895,Amanda Thompson,2018-02-24,325.08,19
20494,1896,Jared Rojas DVM,2020-11-24,175.18,32
25970,1897,Jessica Larsen,2020-02-14,307.15,20
4792,1898,Robert Davis,2022-03-29,592.18,21
19771,1899,Phillip Gould,2019-04-05,270.91,29
24698,1901,Carmen Bailey,2018-02-12,652.3,8
31165,1902,Eric Adams,2021-07-23,720.1,5
16757,1903,Joanna Garcia,2019-02-02,623.57,14
26329,1904,Eric Matthews,2023-04-04,975.14,17
31383,1905,Michele Williams,2018-11-18,595.94,4
15924,1906,Matthew Rodriguez,2022-05-02,289.45,22
530,1907,Kenneth Williams,2020-09-04,340.78,17
30630,1908,Wayne Perkins,2020-07-19,635.81,10
7918,1909,James Garrett,2021-10-14,831.19,31
28753,1910,Lawrence Brown,2020-09-21,607.51,36
13245,1911,Christopher Clements,2021-07-23,69.44,6
15364,1912,Rachel Dickson,2018-05-20,17.8,2
22604,1913,Nicole Daniel,2018-09-29,362.93,13
6272,1914,Leah Johnson,2018-04-26,527.46,5
11342,1915,Michelle Parker,2018-12-19,351.27,9
4152,1916,Janet Fisher PhD,2022-11-15,520.77,6
1252,1917,Michael Martinez,2021-01-05,230.89,11
13273,1918,Tracy Liu,2019-07-21,779.89,26
18265,1919,Erin Estes,2019-06-07,909.74,21
3581,1921,Anthony Potter,2022-05-09,451.22,7
29127,1922,Tiffany Le,2023-04-20,260.88,4
16891,1923,Steven Long,2019-05-28,468.09,16
21906,1924,Martha Castillo,2020-09-04,24.73,23
19187,1925,Mrs. Erika Fowler,2019-07-24,443.66,18
11080,1926,Matthew Bowers,2019-06-20,250.65,27
10793,1927,Sheena Alexander,2020-09-03,445.76,32
21706,1928,Seth James,2022-02-25,787.02,28
15226,1929,Katherine Branch,2023-04-16,701.66,25
32524,1930,Heather Colon,2022-01-16,812.42,40
13486,1931,Todd Jordan,2020-04-15,5.59,16
12504,1932,Shane Russell,2020-10-18,545.31,16
1729,1933,Mary Gardner,2018-04-16,292.42,15
14500,1934,Jennifer White,2020-11-09,208.65,14
13148,1935,Amanda Tran,2018-06-24,123.92,14
28031,1936,Marco Williams,2018-12-04,954.09,23
19188,1937,Bryan Lee,2020-01-12,489.91,23
3384,1938,Megan Ross,2019-08-15,227.77,37
940,1939,Eddie Mack,2021-07-12,182.78,8
32609,1941,Denise Sanchez,2021-01-09,383.12,17
8711,1942,Joel Jones,2020-07-09,19.04,19
3776,1943,Brooke Booker,2019-04-18,197.1,39
4553,1944,Kenneth Ruiz,2023-03-01,198.36,36
212,1945,Cody Larsen,2018-07-15,512.18,1
7073,1946,Matthew Richard,2022-11-13,299.54,7
8615,1947,Paige Skinner,2018-07-13,610.03,27
10819,1948,Aaron Miller,2018-08-18,213.25,1
21025,1949,Jeffrey Thompson,2021-05-12,805.4,19
30170,1950,Natasha Jones,2022-07-29,1161.97,23
26701,1951,William Gray,2022-12-03,421.16,28
3664,1952,Regina Cross,2022-10-10,617.75,1
28098,1953,Daniel Fowler,2020-02-04,268.13,28
16090,1954,Joseph Martinez,2018-09-14,129.06,27
26414,1955,Roger Miller,2021-07-14,277.23,25
14031,1956,Laura Tucker,2023-03-15,553.62,2
16534,1957,Brian Lawson,2018-07-19,270.19,6
24800,1958,Jodi Strickland,2020-03-20,495.77,30
32324,1959,Lonnie Mcbride,2019-07-18,578.78,2
23173,1961,Miranda Nguyen,2022-11-28,185.29,3
1791,1962,Amy Moore,2018-12-20,628.71,5
5117,1963,Michael Webb,2021-11-25,238.93,27
19127,1964,Justin Simpson,2019-04-09,619.91,1
1321,1965,Cynthia Allen,2022-08-03,135.6,31
15762,1966,Jessica Reese,2022-04-24,668.58,19
18065,1967,Kristie Lewis,2019-06-03,108.22,34
4403,1968,Benjamin Jenkins,2022-03-08,151.86,36
11749,1969,Michael Hall,2020-02-10,609.57,13
11831,1970,Carolyn Klein,2023-06-02,432.29,24
12873,1971,Melissa Reyes,2021-09-11,713.97,1
13195,1972,Hector Orozco,2018-03-22,336.66,31
14825,1973,Paula Moore,2023-04-01,290.43,27
27911,1974,Chad Robinson,2023-06-12,646.98,22
16530,1975,Gabriel Johnson,2020-06-02,501.04,30
14411,1976,Mrs. Natalie Boyd,2019-10-21,1247.55,23
13566,1977,Cory Cordova,2019-05-20,14.38,7
30412,1978,Joseph Lloyd,2022-10-05,576.25,8
22545,1979,Robert Lopez,2021-03-28,342.8,21
12976,1981,Amanda Barnett,2018-11-23,847.78,19
23364,1982,Jonathon Arias,2022-04-03,596.56,15
28641,1983,Joshua Zimmerman,2019-10-02,421.37,7
28366,1984,Joel Price,2021-09-24,687.97,2
17161,1985,Sydney Harris,2017-12-31,485.02,27
22265,1986,David Ellis,2018-12-11,224.44,20
30483,1987,Courtney Clark,2022-05-11,364.39,17
8545,1988,Mrs. Rebecca Robinson,2019-08-01,338.38,39
18171,1989,Bruce Castillo,2020-08-02,561.58,2
17069,1990,Isaac Cisneros,2022-11-17,31.51,32
22754,1991,Patricia Miller,2020-05-18,811.21,22
15212,1992,Ann Aguilar DDS,2020-02-02,438.95,22
25488,1993,Teresa Jones,2019-05-11,206.11,38
20585,1994,Stephanie Massey,2019-08-13,324.09,4
29804,1995,Michael Gilmore,2021-05-16,268.94,12
9884,1996,Rebecca Miller,2018-04-18,1178.2,23
23749,1997,Colleen Evans,2018-10-10,79.24,10
29296,1998,Emily Rollins,2018-04-12,888.33,29
12640,1999,Parker Martinez,2018-07-11,780.94,23
9668,2001,Jeffrey Harrison,2018-09-04,556.06,22
23988,2002,Christopher Ford,2022-12-16,549.02,25
26463,2003,Chelsea Orr,2018-07-25,189.27,33
16023,2004,Kimberly Newton,2022-11-01,863.87,37
4497,2005,Latoya Robinson,2018-05-17,406.27,39
15077,2006,Michael Salazar,2018-11-06,36.75,3
19476,2007,Kyle Willis,2019-10-09,583.14,23
26823,2008,Joshua Hill,2021-01-31,616.13,40
8889,2009,Angela Watson,2022-01-01,126.79,40
6602,2010,Nicholas Myers,2021-08-02,99.02,33
11170,2011,Michael Parker,2022-04-02,404.42,8
10981,2012,Stephen Nguyen,2022-07-30,343.87,21
18359,2013,William White,2020-02-26,864.64,11
21130,2014,Christine Edwards,2022-06-26,340.78,36
5820,2015,Alan Wright,2021-07-25,768.8,37
11051,2016,Nichole Henson,2021-09-11,157.71,10
20525,2017,Blake Allen,2021-01-22,27.37,3
17985,2018,John Murphy,2019-06-05,292.71,1
29715,2019,Lisa Hendricks,2021-12-23,964.54,11
32007,2021,Joel Greene,2022-06-28,547.42,12
22664,2022,Kathryn Harvey,2019-02-12,888.5,18
29928,2023,Sheri Cisneros,2021-02-02,462.77,2
26388,2024,Dr. Derek Edwards,2019-11-16,449.95,28
25358,2025,Jasmine Morgan,2019-02-27,476.27,14
30680,2026,Krystal Rodriguez,2021-05-28,789.29,34
28029,2027,Harold Butler,2019-05-23,640,20
5880,2028,Manuel Blake,2018-08-24,515.1,34
29565,2029,Aaron Flynn,2018-12-23,308.28,15
23745,2030,Mr. Alex Leonard,2018-05-23,965.07,9
11820,2031,Keith Joyce,2021-04-22,519.6,8
26606,2032,Amy Meadows,2021-09-30,997.24,11
18431,2033,Monique Richardson,2019-07-26,596.14,19
26352,2034,Amy Barnes,2020-06-11,464.36,15
5061,2035,Jamie Williams,2019-05-20,892.6,33
26047,2036,Mark Nguyen,2018-06-27,576.45,9
17293,2037,Brian Thomas,2019-05-13,542.73,1
8304,2038,Jessica Shah,2018-03-27,293.08,1
30179,2039,Bobby Cruz,2018-07-06,370.71,28
7957,2041,Sheena Meyer,2018-06-17,472.09,38
2945,2042,Brandy Singleton,2022-06-26,500.24,35
21189,2043,John Wells,2023-02-14,116.89,13
24557,2044,Christopher Brooks,2019-05-04,636.32,22
20348,2045,Jeffrey Wiggins,2020-07-24,140.57,10
18902,2046,Patrick Grant,2019-06-13,314.28,29
12060,2047,Matthew Durham,2018-05-16,800.12,39
27202,2048,Laura Bowers,2018-11-24,723.54,3
11277,2049,Jerry Johnson,2018-03-15,261.66,25
5673,2050,Marissa Gould,2021-01-30,341.74,20
12966,2051,Dr. Lauren Guerrero,2019-02-08,81.37,4
25268,2052,David Carter,2023-04-14,278,2
890,2053,Erika Gonzalez,2019-09-30,691.75,33
19501,2054,Danielle Stanton,2018-07-21,404.78,24
5588,2055,Victor Scott,2018-07-19,231.78,27
5519,2056,David Sawyer,2022-09-22,432.97,40
1703,2057,Marc Young,2022-04-22,632.74,38
4898,2058,Scott Lewis,2018-03-19,765.58,12
6497,2059,Anthony York,2021-10-14,590.08,7
9671,2061,Catherine Jones,2018-06-16,15.6,24
27961,2062,Nancy Navarro,2020-01-18,481.02,22
27598,2063,Amy Garcia,2021-11-17,830.16,31
12149,2064,Brittany Taylor,2018-07-19,579.39,34
32980,2065,Shirley Miller,2021-03-02,225.2,7
2957,2066,Carlos Goodwin,2018-01-27,454.53,20
23925,2067,Peter Robles,2020-10-25,601.98,17
29817,2068,Bruce Carter,2018-05-30,553.38,36
15035,2069,Kathleen Novak,2020-12-10,468.53,5
31617,2070,Jennifer Aguilar,2022-07-02,692.65,18
13103,2071,Kimberly Rodriguez,2021-06-30,48.7,25
8008,2072,Deborah Johnson,2022-09-13,569.16,39
30983,2073,Michelle Edwards,2020-07-06,245.06,8
18684,2074,Tammy Solomon,2019-02-21,234.18,17
11804,2075,Michelle Martin,2021-10-17,403.75,9
5708,2076,Jeffrey Suarez,2021-05-27,895.26,27
1814,2077,Julie Davis,2021-12-18,344.94,18
26071,2078,Michael Mcdonald,2020-04-13,169.45,16
1668,2079,Alexis Castro,2019-06-09,130.67,37
9385,2081,Luke Davis,2023-03-01,220.67,37
5162,2082,Michele Martinez,2020-04-17,669.12,13
4327,2083,Anthony Carter,2021-11-30,988.02,9
29484,2084,Latoya Duke,2019-01-15,50.24,6
20487,2085,Lisa Taylor,2019-09-30,278.78,29
8260,2086,Lorraine Strickland,2023-01-16,455.23,16
20706,2087,Nicholas Jackson,2020-12-08,1233.44,21
15941,2088,Brandon Johnson,2021-08-31,147.98,26
658,2089,Julia Johnson,2022-10-12,401.56,3
3616,2090,Nicole Malone,2023-05-11,168.19,22
7136,2091,Amanda Lucas,2020-04-30,737.59,35
1777,2092,Matthew Hernandez,2018-04-20,265.36,38
12250,2093,Rhonda Haynes,2019-11-10,529.22,37
19174,2094,Melissa Peterson,2018-09-04,218.2,19
18949,2095,Ashley Gutierrez,2019-11-06,607.21,26
273,2096,William Williams,2020-03-25,689.1,38
9237,2097,Elizabeth Schwartz,2019-11-08,704.51,9
2463,2098,Jeremiah Brock,2022-06-05,24.78,30
25837,2099,Troy Hopkins,2019-11-04,470.81,8
11565,2101,Lynn Davis DDS,2019-12-23,267.51,26
18024,2102,James Ortiz,2020-12-20,702.55,8
16014,2103,Kelsey Daniel,2021-11-05,889.43,24
6337,2104,Tyler White,2020-06-27,810.41,33
29517,2105,Jennifer Garcia,2021-03-10,773.47,35
17636,2106,David Mills DDS,2020-08-26,365.76,34
21721,2107,Michael Nguyen,2018-05-13,874.22,24
33101,2108,Jose Lewis,2022-08-17,418.13,6
25419,2109,Dr. Austin Hall DDS,2020-01-17,77.51,1
20484,2110,Joe Smith,2019-09-05,668.59,24
14089,2111,Rhonda Garcia DVM,2020-06-22,793.67,40
739,2112,Russell Ayala,2020-04-06,479.09,29
32698,2113,Stephanie Morales,2021-09-30,430.38,36
9152,2114,Patrick Davis PhD,2018-10-06,917.52,37
11345,2115,Ryan Patterson,2022-11-26,658.4,23
30795,2116,Thomas Horton,2022-08-10,703.18,28
31817,2117,Vernon Munoz,2019-06-04,422.92,18
12047,2118,Christopher Shelton,2018-10-14,197.74,32
1626,2119,John Smith,2023-01-03,65.44,37
15168,2121,Stephen Butler,2020-02-21,645.15,36
901,2122,Erin Pearson,2022-06-15,701.89,4
4101,2123,Cory Brown,2023-03-30,566.24,13
162,2124,Emily Armstrong,2020-07-24,84.01,26
7291,2125,Nicole Griffin,2019-03-08,281.66,11
18173,2126,Evan Durham,2019-04-02,639.98,1
33291,2127,Andrew Roach,2019-10-31,371.3,27
32985,2128,Michael Franklin,2022-07-17,250.48,10
30986,2129,Johnny Evans,2021-10-30,226.25,17
24581,2130,Ronnie Mitchell,2021-11-27,31.09,3
8508,2131,Joseph Baker,2022-05-14,1037.28,23
31684,2132,Shirley Perez,2023-06-12,570.67,3
25762,2133,Deanna Bennett,2019-01-01,374.81,34
18173,2134,Evan Durham,2019-08-03,90.83,18
31900,2135,William Martin,2022-05-04,144.56,2
21129,2136,Victor Zamora,2021-01-22,588.97,13
21474,2137,Erika Sullivan,2022-05-27,199.52,34
16624,2138,Brandon Sullivan,2021-03-27,24.2,18
30257,2139,Holly Richardson,2021-11-27,785.06,5
23208,2141,Brandon Bond,2022-12-11,281.56,13
24626,2142,Melissa Berger,2021-09-01,395.16,29
21390,2143,Allen Anderson MD,2020-04-13,533.44,20
2067,2144,Gregory Braun,2022-01-20,632.68,18
33021,2145,Cameron Lewis,2019-11-29,288.62,20
5941,2146,Paul Anderson,2018-04-26,462.27,36
25931,2147,Dr. Susan Guerra,2018-02-20,59.62,33
29722,2148,Jose Norman,2022-12-04,690.93,27
31456,2149,Kelly Chavez,2020-09-27,444.28,6
32453,2150,Nathaniel Woods,2023-05-24,58.43,39
7727,2151,Taylor Todd,2022-11-02,185.74,15
31298,2152,Sarah Bell,2021-10-06,432.72,11
32878,2153,Gerald Burton,2021-10-27,1059.29,23
14092,2154,Jordan Walker,2019-11-04,921.65,29
15074,2155,Jennifer Lopez,2022-03-04,393.98,38
17094,2156,Nicholas Macdonald,2018-07-27,538.43,22
10796,2157,Chris Pratt,2019-08-06,4.88,4
1741,2158,Tracy Sims,2019-06-09,240.02,17
12022,2159,Kathy Hull,2019-06-12,918.87,31
4320,2161,Wendy Bowers,2022-01-20,822.04,36
17443,2162,Adrian Proctor,2022-04-14,567,33
33167,2163,Tracey Ramsey,2019-02-13,667.81,25
9520,2164,Daniel Rogers,2020-05-15,657.83,4
7383,2165,Michele Watson,2021-01-08,788.38,25
9811,2166,Allison Cox,2022-03-22,209.14,28
17487,2167,Eric Klein,2020-07-10,933.44,39
32454,2168,Madeline Valentine,2021-07-14,363.42,3
18079,2169,Patricia Decker,2023-03-24,161.55,37
28985,2170,Jeffrey Ryan,2019-11-27,468.23,37
30291,2171,Marcus Miles,2022-07-05,791.7,39
15299,2172,Matthew Merritt,2022-05-19,330.32,3
10167,2173,Johnny Edwards,2019-01-10,678.31,10
13369,2174,Mario Mason,2018-04-16,753.81,33
2303,2175,Frederick Cummings,2021-08-05,262.67,39
20859,2176,Kirk Evans,2020-05-08,495.8,30
14502,2177,Randall Jones,2018-11-29,733.23,22
17154,2178,Melvin Russell,2021-12-07,522.49,11
33049,2179,Kevin Jones,2020-04-24,143.04,3
3156,2181,Stephen Robertson,2021-10-04,440,36
21622,2182,Jacqueline Long,2022-04-14,476.54,16
15081,2183,Gary Petersen,2022-07-27,18.21,27
32905,2184,Paige Wheeler,2019-02-10,357.83,35
2674,2185,Sarah Mcintyre,2018-10-04,733.53,20
15331,2186,Dawn Smith,2023-02-23,544.35,7
33171,2187,Kaitlin Robinson,2020-11-22,166.25,11
12611,2188,Steven Gilbert,2021-08-17,841.39,33
29873,2189,Kyle Lee,2018-08-17,589.92,39
22312,2190,James Pruitt,2018-04-01,373.39,35
29040,2191,Nathan Pineda,2021-03-25,223.4,4
32284,2192,Amy Carpenter,2020-07-05,595.86,14
4463,2193,James Greene,2022-03-15,132.24,16
12367,2194,Brandon Wise,2023-02-05,240.25,16
17534,2195,Michelle Morales,2021-12-21,181.14,22
8906,2196,Brian Pacheco,2021-07-09,846.59,27
30084,2197,Dr. Dustin Bailey,2020-12-08,911.74,17
6575,2198,Sara Davis,2018-12-21,228.74,11
4816,2199,Kenneth Wood,2022-07-24,782.2,1
17329,2201,Megan Garcia,2023-06-20,711.59,12
32015,2202,Rachel Peterson,2020-04-13,778.22,34
19167,2203,Sara Brown,2021-06-05,32.24,4
22106,2204,Robin Guerrero,2023-03-04,45.44,39
543,2205,Cristina Ramirez,2019-11-13,202.62,18
1284,2206,Jose Hicks,2020-07-17,236.2,36
7300,2207,Rhonda Knight,2023-05-16,467.76,17
9141,2208,Amanda Flores,2020-11-24,602.27,5
32106,2209,Matthew Rojas,2019-08-17,352.03,18
12592,2210,Stanley Petersen,2022-06-04,192.76,27
22689,2211,Laura Lang,2020-09-11,200.17,22
12392,2212,Alyssa Gordon,2020-06-23,800.35,33
28920,2213,Deborah Frank,2021-05-27,963.33,19
29758,2214,Mr. Chad Bishop DDS,2018-10-28,801.05,31
11906,2215,Carolyn Klein,2019-07-11,52.54,3
12325,2216,Sean Williams,2022-03-13,593.01,35
4814,2217,Tracy Hernandez,2019-04-10,193.05,23
31301,2218,Kimberly Richardson,2022-02-15,722.01,7
13222,2219,Valerie Nguyen,2018-12-06,50.3,6
7145,2221,Robert Pena,2019-04-27,787.53,27
16782,2222,Christian Haynes,2018-12-15,706.28,27
16655,2223,Francisco Huffman,2022-09-13,265.61,20
5534,2224,Tyler Gaines,2018-03-01,229.18,28
11409,2225,Charles Walter,2019-11-24,219.97,4
17643,2226,Catherine Allen,2021-09-29,479.18,30
19992,2227,Laura Buckley,2019-11-16,671.98,11
9245,2228,Dale Foster,2021-03-06,249.09,23
26667,2229,Rebecca Carroll,2018-04-04,189.95,9
17651,2230,Sandra Stewart,2020-05-29,640.84,11
33054,2231,Diana Gregory,2019-09-13,701.57,21
4205,2232,Jonathan Fitzgerald,2020-01-17,48.74,8
6008,2233,Austin Macias,2021-10-28,437.24,36
28549,2234,Austin Terry,2018-05-04,166.58,19
12128,2235,Nicholas Dickson,2019-07-31,748.02,14
13472,2236,Stephen Simmons,2021-12-31,668.54,1
29944,2237,Logan Jones,2021-12-08,183.8,1
661,2238,Penny Baker,2019-02-24,288.64,5
24900,2239,Anthony Carter,2019-05-03,90.1,1
32124,2241,Stephanie Roberts,2019-04-25,63.22,4
25033,2242,Jesse Hooper,2021-09-26,151.91,33
22083,2243,Daniel Williams,2022-11-23,316.47,28
19164,2244,Richard Morales,2022-09-05,190.54,10
14219,2245,Steven Brown,2022-06-08,497.93,37
2011,2246,Jennifer Solis,2019-08-16,663.99,8
22695,2247,Robert Richards,2023-04-03,95.38,18
29416,2248,Paul Lane,2022-12-28,841.37,33
13358,2249,Terri Washington,2018-09-27,472.29,32
14585,2250,Christopher Huynh,2022-12-15,292.98,2
15028,2251,Steven Long,2019-02-10,547.88,29
21438,2252,Jessica Nash,2022-09-08,98.25,34
10950,2253,Casey Griffin,2019-02-22,107.42,31
25574,2254,Michael Baker,2020-03-13,323.04,21
12123,2255,Joel Stevens,2022-07-06,87.67,4
28072,2256,Brittany Cruz,2019-11-29,67.8,7
26248,2257,Alexander Johnson,2018-04-06,621.09,38
5282,2258,Jacqueline Archer,2023-02-06,198.2,8
31497,2259,Katelyn Simon,2020-09-22,739.18,5
30373,2261,Mary Walker,2023-04-26,89.01,4
30826,2262,Gina Liu,2023-01-26,598.9,2
24070,2263,Brandon Roberts,2019-04-29,691.49,3
8510,2264,Timothy Coleman,2020-06-06,408.71,4
2736,2265,John Cooper,2022-09-13,88.55,24
23390,2266,John Johnson,2020-05-29,238.36,5
8715,2267,Terry Rowland,2020-02-10,616.87,12
19692,2268,Brandon Molina,2021-10-25,198.19,3
5286,2269,Ryan Diaz,2022-01-21,198.27,20
12677,2270,Emily Hardin,2022-01-25,597.41,40
25310,2271,Charles Garcia,2021-07-30,797.82,31
15316,2272,Kevin Torres,2020-04-04,95.36,1
22941,2273,Corey Sherman,2023-04-17,13.74,38
17851,2274,Jessica Cox,2021-05-05,173.46,20
15002,2275,Amanda Lawson,2021-07-26,481.04,33
32859,2276,Stephanie Coleman,2020-01-14,247.42,33
10389,2277,Mark Taylor,2022-10-18,744.79,29
28610,2278,Marcus Boyer,2022-02-23,329.34,12
29346,2279,Tara Wiley,2022-07-25,169.49,20
3168,2281,Gary Stephens,2018-10-11,640.65,13
8220,2282,Jane Smith,2023-02-17,466.1,40
11965,2283,Sean Thompson,2020-04-14,746.98,27
10072,2284,Michael Branch,2019-03-25,260.46,22
26948,2285,Mark Hanson,2023-01-10,760.88,3
31129,2286,Bryan Taylor DDS,2019-09-23,382.59,26
28746,2287,Sandra Gonzalez,2019-03-31,147.43,33
21731,2288,Justin Robbins,2023-01-12,387.43,10
7418,2289,Rickey Pierce,2019-08-17,466.42,16
14771,2290,Michele Anthony,2018-04-17,77.64,39
3021,2291,Barbara Walter,2021-04-19,261.41,14
13075,2292,Ashley May,2018-01-19,102.96,7
29427,2293,David Contreras,2021-03-11,732.76,27
11365,2294,Sarah Smith,2023-05-23,580.17,35
5618,2295,Joseph Russell,2019-08-26,665.6,1
11433,2296,Miranda Smith,2019-04-24,697.72,6
21728,2297,Joe Berry,2018-01-06,68.2,25
20722,2298,Sara Yang,2019-01-31,795.34,31
24589,2299,Marissa Jackson,2018-02-03,480.75,35
6447,2301,Shannon Mendoza,2018-02-05,1193.06,17
28039,2302,Michael Miller,2020-09-10,613.89,1
33277,2303,Connor Mcclain,2018-01-25,575.48,6
11745,2304,Mary French,2018-03-12,215.34,34
